,id,name,country_code,country,hand,age,url,date_accessed
238,34972,UUSITALO Noora,FIN,FINLAND,Right,25,https://fie.org/athletes/34972,2021-05-13 21:31:45
239,43167,OKLINSKA Marta,POL,POLAND,Right,17,https://fie.org/athletes/43167,2021-05-13 21:31:46
240,39073,HERNANDEZ Lizeth,MEX,MEXICO,Right,22,https://fie.org/athletes/39073,2021-05-13 21:50:40
241,26786,LARGAESPADA Fatima,NCA,NICARAGUA,Right,26,https://fie.org/athletes/26786,2021-05-13 21:31:55
242,37028,PAPADOPOULOU Maria,GRE,GREECE,Right,25,https://fie.org/athletes/37028,2021-05-13 21:42:36
243,39074,RIVERON Sofia,MEX,MEXICO,Right,22,https://fie.org/athletes/39074,2021-05-13 21:50:41
244,41126,CESARE Eleana,RSA,SOUTH AFRICA,Left,30,https://fie.org/athletes/41126,2021-05-13 21:20:08
245,32935,EIERMANN Birgit,GER,GERMANY,Right,57,https://fie.org/athletes/32935,2021-05-13 21:20:09
246,39075,FIGUEROA Rosa,MEX,MEXICO,Right,21,https://fie.org/athletes/39075,2021-05-13 21:50:41
247,39076,BECERRIL Sianya,MEX,MEXICO,Right,19,https://fie.org/athletes/39076,2021-05-13 21:50:42
248,39077,HERNANDEZ Alondra,MEX,MEXICO,Right,21,https://fie.org/athletes/39077,2021-05-13 21:50:42
249,51371,BARRA Carmen Pilar,ESP,SPAIN,Right,17,https://fie.org/athletes/51371,2021-05-13 21:32:01
250,39083,ANZOLIN Carolina,BRA,BRAZIL,Right,31,https://fie.org/athletes/39083,2021-05-13 21:50:43
251,51373,COLMENAR Angela,ESP,SPAIN,Right,18,https://fie.org/athletes/51373,2021-05-13 21:32:01
252,39086,PRECIADO Diana,MEX,MEXICO,Right,21,https://fie.org/athletes/39086,2021-05-13 21:50:50
253,39088,GOMEZ Blanca,MEX,MEXICO,Right,20,https://fie.org/athletes/39088,2021-05-13 21:50:51
254,39089,HIDALGO-MONROY Paulina,MEX,MEXICO,Right,21,https://fie.org/athletes/39089,2021-05-13 21:50:52
255,39087,SOLTERO Lildjan,MEX,MEXICO,Right,25,https://fie.org/athletes/39087,2021-05-13 21:50:51
256,14515,ANUSZEWSKA Justyna,POL,POLAND,Right,31,https://fie.org/athletes/14515,2021-05-13 21:50:52
257,24756,RAPAUD Astrid,FRA,FRANCE,Right,28,https://fie.org/athletes/24756,2021-05-13 21:20:11
258,37046,CASTRO GONZALEZ Angie Paola,VEN,VENEZUELA,Left,20,https://fie.org/athletes/37046,2021-05-13 21:42:41
259,24763,ABU BAKAR Natasha Ezzra,MAS,MALAYSIA,Left,29,https://fie.org/athletes/24763,2021-05-13 21:20:12
260,26812,KORENCAN Klara,SLO,SLOVENIA,Right,25,https://fie.org/athletes/26812,2021-05-13 21:32:05
261,37053,MATYSIAK Katarzyna,POL,POLAND,Right,22,https://fie.org/athletes/37053,2021-05-13 21:42:42
262,51390,DOCAVO Elena,ESP,SPAIN,Right,16,https://fie.org/athletes/51390,2021-05-13 21:32:06
263,37054,MECH Marta,POL,POLAND,Right,21,https://fie.org/athletes/37054,2021-05-13 21:42:43
264,28864,BALOGH Orsolya,HUN,HUNGARY,Right,24,https://fie.org/athletes/28864,2021-05-13 21:42:43
265,10433,SHI Yuhong,CHN,CHINA,Right,33,https://fie.org/athletes/10433,2021-05-13 21:32:07
266,10435,WANG Wenying,SGP,SINGAPORE,Left,40,https://fie.org/athletes/10435,2021-05-13 21:32:08
267,32965,LEE Areta,HKG,"HONG KONG, CHINA",Right,21,https://fie.org/athletes/32965,2021-05-13 21:20:13
268,35017,LOZADA Wilhelmina,PHI,PHILIPPINES,Left,24,https://fie.org/athletes/35017,2021-05-13 21:32:09
269,45261,GOLDENBERG Michelle,AUS,AUSTRALIA,Right,20,https://fie.org/athletes/45261,2021-05-13 21:42:44
270,22733,JAKUBCOVA Katerina,CZE,CZECH REPUBLIC,Right,30,https://fie.org/athletes/22733,2021-05-13 21:50:53
271,35024,TINIO Justine Gail,PHI,PHILIPPINES,Right,25,https://fie.org/athletes/35024,2021-05-13 21:32:09
272,45265,SHAITO Manal,LBN,LEBANON,Right,22,https://fie.org/athletes/45265,2021-05-13 21:42:45
273,30930,CECCHINI Gabriela,BRA,BRAZIL,Right,24,https://fie.org/athletes/30930,2021-05-13 21:50:54
274,45268,BERNO Eleonora,ITA,ITALY,Right,19,https://fie.org/athletes/45268,2021-05-13 21:42:50
275,30932,CAMOZZATO Nicole,BRA,BRAZIL,Right,23,https://fie.org/athletes/30932,2021-05-13 21:50:54
276,45270,FERRARA Valentina,ITA,ITALY,Left,20,https://fie.org/athletes/45270,2021-05-13 21:42:51
277,26839,KOVACEVIC Marija,SRB,SERBIA,Right,26,https://fie.org/athletes/26839,2021-05-13 21:32:11
278,45273,MARCHENKO Arina,RUS,RUSSIA,Right,20,https://fie.org/athletes/45273,2021-05-13 21:42:52
279,28891,MUNOZ Alejandra,CHI,CHILE,Right,27,https://fie.org/athletes/28891,2021-05-13 21:42:53
280,49372,JOO Yeongji,KOR,KOREA,Right,19,https://fie.org/athletes/49372,2021-05-13 21:20:14
281,45276,DONATELLI Teresa,ITA,ITALY,Left,21,https://fie.org/athletes/45276,2021-05-13 21:42:54
282,45282,PIJACZYNSKA Kinga,POL,POLAND,Right,20,https://fie.org/athletes/45282,2021-05-13 21:42:55
283,51432,CIAMPALINI Vittoria,ITA,ITALY,Right,19,https://fie.org/athletes/51432,2021-05-13 21:32:17
284,43242,KO Christelle Joy,HKG,"HONG KONG, CHINA",Left,18,https://fie.org/athletes/43242,2021-05-13 21:32:18
285,43254,JONSSON Line,SWE,SWEDEN,Right,20,https://fie.org/athletes/43254,2021-05-13 21:32:22
286,45304,CANTUCCI Gaia,SVK,SLOVAKIA,Right,20,https://fie.org/athletes/45304,2021-05-13 21:42:56
287,43256,ZARE Fatemeh,IRI,IRAN,Right,19,https://fie.org/athletes/43256,2021-05-13 21:32:23
288,35066,TSUKHISHVILI Mariami,GEO,GEORGIA,Right,21,https://fie.org/athletes/35066,2021-05-13 21:32:24
289,49404,ABDELHADI Shadwa,EGY,EGYPT,Left,18,https://fie.org/athletes/49404,2021-05-13 21:20:17
290,49405,HANY Salma,EGY,EGYPT,Right,16,https://fie.org/athletes/49405,2021-05-13 21:20:18
291,2301,JENSEN Lene,DEN,DENMARK,Right,52,https://fie.org/athletes/2301,2021-05-13 21:32:29
292,24831,DANIEL Claire,AUS,AUSTRALIA,Right,30,https://fie.org/athletes/24831,2021-05-13 21:20:18
293,49408,MASAKIDI Evodie,COD,DEMOCRATIC REPUBLIC OF CONGO,Right,19,https://fie.org/athletes/49408,2021-05-13 21:20:19
294,47365,LECHUGA Paula,ESP,SPAIN,Right,19,https://fie.org/athletes/47365,2021-05-13 21:50:59
295,24838,SAGOLSEM Bindu Devi,IND,INDIA,Left,30,https://fie.org/athletes/24838,2021-05-13 21:20:23
296,43272,ZUZULO Isabella,USA,USA,Right,21,https://fie.org/athletes/43272,2021-05-13 21:32:36
297,14602,RYGIELSKA Emilia,POL,POLAND,Left,30,https://fie.org/athletes/14602,2021-05-13 21:51:00
298,35086,MELNIKOVA Maria,RUS,RUSSIA,Right,24,https://fie.org/athletes/35086,2021-05-13 21:32:37
299,6414,LELEIKO Olga,UKR,UKRAINE,Right,43,https://fie.org/athletes/6414,2021-05-13 21:51:00
300,28946,ITO Maki,JPN,JAPAN,Right,24,https://fie.org/athletes/28946,2021-05-13 21:43:07
301,39188,HERMAN Miya,AUS,AUSTRALIA,Right,20,https://fie.org/athletes/39188,2021-05-13 21:51:01
302,43285,LAWSKA Magdalena,POL,POLAND,Right,19,https://fie.org/athletes/43285,2021-05-13 21:32:38
303,39190,TISSEUIL Eva,FRA,FRANCE,Right,22,https://fie.org/athletes/39190,2021-05-13 21:51:02
304,35095,ICGOREN Eylul,TUR,TURKEY,Right,23,https://fie.org/athletes/35095,2021-05-13 21:32:39
305,35097,GUNES Firuze Aysen,TUR,TURKEY,Right,23,https://fie.org/athletes/35097,2021-05-13 21:32:40
306,45338,CORBU Emilia,ROU,ROMANIA,Right,19,https://fie.org/athletes/45338,2021-05-13 21:43:12
307,45340,SOFRAN Teodora,ROU,ROMANIA,Right,17,https://fie.org/athletes/45340,2021-05-13 21:43:14
308,43293,DOUNGPATTRA Sasinpat,THA,THAILAND,Right,19,https://fie.org/athletes/43293,2021-05-13 21:32:42
309,45342,PANAIT Daria,ROU,ROMANIA,Right,19,https://fie.org/athletes/45342,2021-05-13 21:43:17
310,43295,WORAVIJIT Natnicha,THA,THAILAND,Right,22,https://fie.org/athletes/43295,2021-05-13 21:32:43
311,20765,ELESINA Irina,RUS,RUSSIA,Right,30,https://fie.org/athletes/20765,2021-05-13 21:43:15
312,37147,POBLETE Constanza,CHI,CHILE,Right,22,https://fie.org/athletes/37147,2021-05-13 21:43:13
313,37151,TEMPESTA Cecilia Maria,ITA,ITALY,Right,22,https://fie.org/athletes/37151,2021-05-13 21:43:16
314,22819,JEONG Ji Seong,KOR,KOREA,Right,29,https://fie.org/athletes/22819,2021-05-13 21:51:16
315,24867,MENDOZA Geiglys,VEN,VENEZUELA,Right,27,https://fie.org/athletes/24867,2021-05-13 21:20:23
316,31005,SANDOVAL Maria,COL,COLOMBIA,Right,29,https://fie.org/athletes/31005,2021-05-13 21:51:15
317,31006,VELASQUEZ AGUDELO Juliana,COL,COLOMBIA,Left,24,https://fie.org/athletes/31006,2021-05-13 21:51:16
318,26919,OJEDA Barbara,ESP,SPAIN,Right,27,https://fie.org/athletes/26919,2021-05-13 21:32:43
319,51500,MOBERG Therese,SWE,SWEDEN,Right,17,https://fie.org/athletes/51500,2021-05-13 21:32:44
320,24879,CHENG Hiu Lam,HKG,"HONG KONG, CHINA",Right,25,https://fie.org/athletes/24879,2021-05-13 21:20:28
321,41261,WU Pei Chi,TPE,CHINESE TAIPEI,Right,26,https://fie.org/athletes/41261,2021-05-13 21:20:27
322,4405,CAMMILLETTI Marta,ITA,ITALY,Right,37,https://fie.org/athletes/4405,2021-05-13 21:43:31
323,24887,JASMINE Jasmine,IND,INDIA,Right,28,https://fie.org/athletes/24887,2021-05-13 21:20:36
324,47416,GEYER Emma,GER,GERMANY,Right,20,https://fie.org/athletes/47416,2021-05-13 21:51:21
325,39222,SCHMITZ Karoline,GER,GERMANY,Right,20,https://fie.org/athletes/39222,2021-05-13 21:51:19
326,43321,SZABELSKA Oliwia,POL,POLAND,Right,21,https://fie.org/athletes/43321,2021-05-13 21:32:46
327,47420,PATIL Tejal Houserao,IND,INDIA,Right,28,https://fie.org/athletes/47420,2021-05-13 21:51:22
328,47421,RAMBHAD Damini Manohar,IND,INDIA,Right,27,https://fie.org/athletes/47421,2021-05-13 21:51:22
329,26943,DEGERMAN Ruusa,FIN,FINLAND,Right,31,https://fie.org/athletes/26943,2021-05-13 21:32:46
330,45376,CALDERON Ana Sofia,MEX,MEXICO,Right,19,https://fie.org/athletes/45376,2021-05-13 21:43:33
331,45377,MUNOZ Jessica,MEX,MEXICO,Right,17,https://fie.org/athletes/45377,2021-05-13 21:43:33
332,47425,RUERS Merle,GER,GERMANY,Left,19,https://fie.org/athletes/47425,2021-05-13 21:51:23
333,31042,WONG Nicole Mae Hui Shan,SGP,SINGAPORE,Right,23,https://fie.org/athletes/31042,2021-05-13 21:51:24
334,26948,MIENVILLE Julie,FRA,FRANCE,Right,26,https://fie.org/athletes/26948,2021-05-13 21:32:47
335,47424,PAWAR Sushmita Narendra,IND,INDIA,Right,25,https://fie.org/athletes/47424,2021-05-13 21:51:23
336,41285,PENAFLOR Dyren Faith,PHI,PHILIPPINES,Right,27,https://fie.org/athletes/41285,2021-05-13 21:20:37
337,35144,CERES Anastasia,MDA,MOLDOVA,Right,22,https://fie.org/athletes/35144,2021-05-13 21:32:48
338,47434,KOTHIERINGER Anna Sophie,GER,GERMANY,Right,17,https://fie.org/athletes/47434,2021-05-13 21:51:24
339,47435,HOHENADEL Celia,GER,GERMANY,Right,17,https://fie.org/athletes/47435,2021-05-13 21:51:25
340,39244,UENO Yuka,JPN,JAPAN,Right,19,https://fie.org/athletes/39244,2021-05-13 21:51:26
341,29002,SULIK Sandra,POL,POLAND,Left,25,https://fie.org/athletes/29002,2021-05-13 21:43:34
342,39248,LIDZBARSKA Julia,POL,POLAND,Right,22,https://fie.org/athletes/39248,2021-05-13 21:51:26
343,29010,BEA Isabel,ESP,SPAIN,Right,34,https://fie.org/athletes/29010,2021-05-13 21:43:35
344,16721,GOMEZ Leydi,COL,COLOMBIA,Left,35,https://fie.org/athletes/16721,2021-05-13 21:20:39
345,47445,POPA Crina,ROU,ROMANIA,Right,18,https://fie.org/athletes/47445,2021-05-13 21:51:32
346,47446,MANESCU Denisa,ROU,ROMANIA,Right,17,https://fie.org/athletes/47446,2021-05-13 21:51:32
347,16728,SERNA Vanessa,COL,COLOMBIA,Right,34,https://fie.org/athletes/16728,2021-05-13 21:20:40
348,4437,CIPRIANI Valentina,ITA,ITALY,Left,38,https://fie.org/athletes/4437,2021-05-13 21:43:35
349,31067,WINTHER Karen,DEN,DENMARK,Right,43,https://fie.org/athletes/31067,2021-05-13 21:51:33
350,47452,CABANAC Andrea,RSA,SOUTH AFRICA,Right,25,https://fie.org/athletes/47452,2021-05-13 21:51:40
351,29014,SERNA Micaela,URU,URUGUAY,Right,26,https://fie.org/athletes/29014,2021-05-13 21:43:36
352,47455,ZHENG Mengqing,CHN,CHINA,Left,20,https://fie.org/athletes/47455,2021-05-13 21:51:40
353,43361,LEE Yu Chieh,TPE,CHINESE TAIPEI,Right,20,https://fie.org/athletes/43361,2021-05-13 21:32:58
354,45410,SUAREZ Valeria,MEX,MEXICO,Right,18,https://fie.org/athletes/45410,2021-05-13 21:43:37
355,22883,ARGUETA GONZALEZ Ana Clelia,ESA,EL SALVADOR,Right,35,https://fie.org/athletes/22883,2021-05-13 21:51:41
356,45412,GONZALEZ Salma,MEX,MEXICO,Right,19,https://fie.org/athletes/45412,2021-05-13 21:43:37
357,45413,RUBIO Julia,MEX,MEXICO,Right,18,https://fie.org/athletes/45413,2021-05-13 21:43:38
358,37225,CHIES Milena,BRA,BRAZIL,Right,21,https://fie.org/athletes/37225,2021-05-13 21:43:39
359,43373,BARALDI Bianca,ITA,ITALY,Right,22,https://fie.org/athletes/43373,2021-05-13 21:33:02
360,29038,KOROLEVA Olga,KAZ,KAZAKHSTAN,Left,28,https://fie.org/athletes/29038,2021-05-13 21:43:40
361,31086,HUANG Jiaxin,CHN,CHINA,Right,27,https://fie.org/athletes/31086,2021-05-13 21:51:41
362,4464,DI FRANCISCA Elisa,ITA,ITALY,Right,38,https://fie.org/athletes/4464,2021-05-13 21:43:41
363,29041,MORTAZAVI Sarvenaz,IRI,IRAN,Right,25,https://fie.org/athletes/29041,2021-05-13 21:43:41
364,33138,ZHANG Wenjing,CHN,CHINA,Right,24,https://fie.org/athletes/33138,2021-05-13 21:20:47
365,29042,GHAHREMANY Elaheh,IRI,IRAN,Left,25,https://fie.org/athletes/29042,2021-05-13 21:43:42
366,39283,MIKHALEVA Oxana,GBR,GREAT BRITAIN,Right,37,https://fie.org/athletes/39283,2021-05-13 21:51:43
367,51572,POPPEL Ankita,SWE,SWEDEN,Right,17,https://fie.org/athletes/51572,2021-05-13 21:33:03
368,12661,SUSFAL Malgorzata,POL,POLAND,Right,32,https://fie.org/athletes/12661,2021-05-13 21:43:43
369,31093,KIM Hyeji,KOR,KOREA,Right,25,https://fie.org/athletes/31093,2021-05-13 21:51:43
370,33139,SHEN Yinshuang,CHN,CHINA,Right,26,https://fie.org/athletes/33139,2021-05-13 21:20:47
371,47473,FELLAH Ines-Jade,ALG,ALGERIA,Right,18,https://fie.org/athletes/47473,2021-05-13 21:51:42
372,31094,KIM Hyunjin,KOR,KOREA,Right,25,https://fie.org/athletes/31094,2021-05-13 21:51:44
373,47482,ZONGO Sandrine Aurelie,BUR,BURKINA FASO,Right,18,https://fie.org/athletes/47482,2021-05-13 21:51:44
374,47484,CHEN Shilin,CHN,CHINA,Right,21,https://fie.org/athletes/47484,2021-05-13 21:51:45
375,12287,COMERFORD Shannon,CAN,CANADA,Left,33,https://fie.org/athletes/12287,2021-05-13 21:41:40
376,4480,DURANDO Benedetta,ITA,ITALY,Right,35,https://fie.org/athletes/4480,2021-05-13 21:43:47
377,51587,MAHMOUD Jana,EGY,EGYPT,Right,17,https://fie.org/athletes/51587,2021-05-13 21:33:03
378,4485,ERBA Carolina,ITA,ITALY,Left,36,https://fie.org/athletes/4485,2021-05-13 21:43:48
379,35206,SHIN Kyujung,KOR,KOREA,Right,23,https://fie.org/athletes/35206,2021-05-13 21:33:04
380,39303,BOFINGER Erin,AUS,AUSTRALIA,Right,20,https://fie.org/athletes/39303,2021-05-13 21:51:45
381,45448,SUDDERICK Zoe,GBR,GREAT BRITAIN,Right,24,https://fie.org/athletes/45448,2021-05-13 21:43:48
382,27015,MAROTTA Emily,AUS,AUSTRALIA,Right,28,https://fie.org/athletes/27015,2021-05-13 21:33:05
383,43403,NGUYEN Thi Thu Phuong,VIE,VIETNAM,Right,23,https://fie.org/athletes/43403,2021-05-13 21:33:07
384,43401,NGHIEM Thi Mai,VIE,VIETNAM,Left,22,https://fie.org/athletes/43401,2021-05-13 21:33:06
385,37262,OJEDA Marina,ESP,SPAIN,Right,22,https://fie.org/athletes/37262,2021-05-13 21:43:49
386,49551,GHAZAL.M Morougue,EGY,EGYPT,Right,20,https://fie.org/athletes/49551,2021-05-13 21:20:49
387,18830,NOVALIN'SKA Kristina,RUS,RUSSIA,Left,31,https://fie.org/athletes/18830,2021-05-13 21:33:09
388,51605,MAHMOUD Shahd,EGY,EGYPT,Right,19,https://fie.org/athletes/51605,2021-05-13 21:33:11
389,31127,DOGRUYOL Ovgu,TUR,TURKEY,Right,24,https://fie.org/athletes/31127,2021-05-13 21:51:46
390,51610,AMIR Joumana,EGY,EGYPT,Right,17,https://fie.org/athletes/51610,2021-05-13 21:33:12
391,37279,NATEETHORN Sirithorn,THA,THAILAND,Right,24,https://fie.org/athletes/37279,2021-05-13 21:43:50
392,39328,DILER Sabiha Nur,TUR,TURKEY,Right,21,https://fie.org/athletes/39328,2021-05-13 21:51:47
393,39329,CATI Aslihan,TUR,TURKEY,Right,22,https://fie.org/athletes/39329,2021-05-13 21:51:47
394,39330,BALLI Fadime,TUR,TURKEY,Right,21,https://fie.org/athletes/39330,2021-05-13 21:51:48
395,2469,GARCIA DELGADO Pilar,ESP,SPAIN,Right,50,https://fie.org/athletes/2469,2021-05-13 21:33:14
396,35239,LAZIN Alexandra,ROU,ROMANIA,Right,22,https://fie.org/athletes/35239,2021-05-13 21:33:15
397,47527,WERANG Maria Magdelena,MAS,MALAYSIA,Right,22,https://fie.org/athletes/47527,2021-05-13 21:51:48
398,31154,MARTINES HAUREGI Oksana,RUS,RUSSIA,Left,25,https://fie.org/athletes/31154,2021-05-13 21:51:54
399,31156,GARIFULINA Regina,RUS,RUSSIA,Right,25,https://fie.org/athletes/31156,2021-05-13 21:51:55
400,18867,KIM Yoonha,KOR,KOREA,,31,https://fie.org/athletes/18867,2021-05-13 21:33:17
401,16821,WINTER NUEVO Angela,CUB,CUBA,Right,34,https://fie.org/athletes/16821,2021-05-13 21:20:50
402,22962,DAFFNER Mariana,BRA,BRAZIL,Right,27,https://fie.org/athletes/22962,2021-05-13 21:51:49
403,22965,SANCHEZ GUERRERO Angela Nataly,COL,COLOMBIA,Right,30,https://fie.org/athletes/22965,2021-05-13 21:51:56
404,29115,HUO Xingxin,CHN,CHINA,Left,25,https://fie.org/athletes/29115,2021-05-13 21:43:51
405,37308,PAPUCHI Alejandra,URU,URUGUAY,Right,38,https://fie.org/athletes/37308,2021-05-13 21:43:52
406,22972,ZHANG Yixin,CHN,CHINA,Right,32,https://fie.org/athletes/22972,2021-05-13 21:51:57
407,29118,OROSHAZI Csilla,HUN,HUNGARY,Left,45,https://fie.org/athletes/29118,2021-05-13 21:43:57
408,47552,AUNG Phyu Phyu,MM,MYANMAR,Right,24,https://fie.org/athletes/47552,2021-05-13 21:51:57
409,47553,SOE Nan Ei,MM,MYANMAR,Right,19,https://fie.org/athletes/47553,2021-05-13 21:51:58
410,31171,CAMPOS ESQUIVEL Andrea,CRC,COSTA RICA,Right,24,https://fie.org/athletes/31171,2021-05-13 21:51:59
411,39361,FLODESA Flodesa,INA,INDONESIA,Right,27,https://fie.org/athletes/39361,2021-05-13 21:51:58
412,10689,RASHIDOVA Yulia,RUS,RUSSIA,Left,34,https://fie.org/athletes/10689,2021-05-13 21:33:20
413,39367,LAZAREVA-SKRANZHEVSKAYA Yana,BLR,BELARUS,Right,20,https://fie.org/athletes/39367,2021-05-13 21:52:04
414,47560,FITZGERALD Imogen,AUS,AUSTRALIA,Right,22,https://fie.org/athletes/47560,2021-05-13 21:52:05
415,39369,KHMIALNITSKAYA Aliaksandra,BLR,BELARUS,Right,24,https://fie.org/athletes/39369,2021-05-13 21:52:05
416,45518,LIN Annie,CAN,CANADA,Right,18,https://fie.org/athletes/45518,2021-05-13 21:43:59
417,45523,ALIOGLU Nazli Ceren,TUR,TURKEY,Left,18,https://fie.org/athletes/45523,2021-05-13 21:44:00
418,18901,KWOK Rachel,GBR,GREAT BRITAIN,Right,32,https://fie.org/athletes/18901,2021-05-13 21:33:22
419,45524,TASDELEN Melike,TUR,TURKEY,Right,18,https://fie.org/athletes/45524,2021-05-13 21:44:00
420,39379,PUKHOUSKAYA Valeryia,BLR,BELARUS,Right,23,https://fie.org/athletes/39379,2021-05-13 21:52:06
421,33242,AINI Nurul,INA,INDONESIA,Left,23,https://fie.org/athletes/33242,2021-05-13 21:20:51
422,31197,PURNAMAWATI Herlin Erviana,INA,INDONESIA,Left,29,https://fie.org/athletes/31197,2021-05-13 21:52:07
423,27104,CLARKE Ruth,GBR,GREAT BRITAIN,Left,28,https://fie.org/athletes/27104,2021-05-13 21:33:24
424,45537,BARTALOVA Vivien,SVK,SLOVAKIA,Right,19,https://fie.org/athletes/45537,2021-05-13 21:44:02
425,51683,SABATINI Isabella,CAN,CANADA,Right,18,https://fie.org/athletes/51683,2021-05-13 21:33:25
426,47590,ANANDA Mery,INA,INDONESIA,Right,22,https://fie.org/athletes/47590,2021-05-13 21:52:07
427,45546,GROENINGER Malina,GER,GERMANY,Right,19,https://fie.org/athletes/45546,2021-05-13 21:44:05
428,35308,SOKOLOVSKAJA Margarita,AUS,AUSTRALIA,Left,31,https://fie.org/athletes/35308,2021-05-13 21:33:26
429,49649,NEZAR Shahd,EGY,EGYPT,Right,18,https://fie.org/athletes/49649,2021-05-13 21:20:53
430,49650,NAHHAS Nadine,EGY,EGYPT,Left,23,https://fie.org/athletes/49650,2021-05-13 21:20:53
431,10737,NUNEZ ROSARIO Carmen,DOM,DOMINICAN REPUBLIC,Right,31,https://fie.org/athletes/10737,2021-05-13 21:33:26
432,33265,LUK Hoi Ching Elka,HKG,"HONG KONG, CHINA",Right,26,https://fie.org/athletes/33265,2021-05-13 21:20:54
433,49653,RADWAN Alia,EGY,EGYPT,Right,19,https://fie.org/athletes/49653,2021-05-13 21:20:54
434,49654,MOHAMED Gehan,EGY,EGYPT,Right,20,https://fie.org/athletes/49654,2021-05-13 21:20:55
435,49655,ELDAFRAWY Huda,EGY,EGYPT,Right,23,https://fie.org/athletes/49655,2021-05-13 21:20:55
436,49656,SALAHELDIN Tala,EGY,EGYPT,Right,21,https://fie.org/athletes/49656,2021-05-13 21:20:56
437,23033,ZAYAS Aslyn,PUR,PUERTO RICO,Left,30,https://fie.org/athletes/23033,2021-05-13 21:52:09
438,35319,GU Wenqian,CHN,CHINA,Right,25,https://fie.org/athletes/35319,2021-05-13 21:33:32
439,29176,FIHOSY Ayesha,GBR,GREAT BRITAIN,Right,25,https://fie.org/athletes/29176,2021-05-13 21:44:06
440,49657,ELALLEM Passant,EGY,EGYPT,Right,18,https://fie.org/athletes/49657,2021-05-13 21:20:56
441,23037,TERNI Maria Ludmila,ARG,ARGENTINA,Left,33,https://fie.org/athletes/23037,2021-05-13 21:52:09
442,49659,SHALTOUT Yara,EGY,EGYPT,Right,22,https://fie.org/athletes/49659,2021-05-13 21:20:57
443,35325,RIVERO Emiliana,VEN,VENEZUELA,Right,27,https://fie.org/athletes/35325,2021-05-13 21:33:33
444,14846,SMITH Anna,IRL,IRELAND,Right,35,https://fie.org/athletes/14846,2021-05-13 21:52:10
445,41476,CASTRO Ariadna,ESP,SPAIN,Right,20,https://fie.org/athletes/41476,2021-05-13 21:20:57
446,25093,IBANEZ Delfina,ARG,ARGENTINA,Right,27,https://fie.org/athletes/25093,2021-05-13 21:20:58
447,21001,RIHANDINI Verdiana,INA,INDONESIA,Right,37,https://fie.org/athletes/21001,2021-05-13 21:44:07
448,37388,CHOI Yeon Seo,KOR,KOREA,Right,26,https://fie.org/athletes/37388,2021-05-13 21:44:09
449,37389,GIL Yuna,KOR,KOREA,Left,25,https://fie.org/athletes/37389,2021-05-13 21:44:10
450,41486,CROMPTON Celia,USA,USA,Right,20,https://fie.org/athletes/41486,2021-05-13 21:21:00
451,35340,CHURCH Amy,GBR,GREAT BRITAIN,Right,32,https://fie.org/athletes/35340,2021-05-13 21:33:35
452,25104,CARBALLO BARRERA Ivania Carolina,ESA,EL SALVADOR,Right,27,https://fie.org/athletes/25104,2021-05-13 21:21:00
453,27157,REBOLLEDO Melissa,MEX,MEXICO,Right,26,https://fie.org/athletes/27157,2021-05-13 21:33:38
454,4629,PIGLIAPOCO Claudia,ITA,ITALY,Left,38,https://fie.org/athletes/4629,2021-05-13 21:44:11
455,18967,DOIG CALDERON Maria Luisa,PER,PERU,Left,29,https://fie.org/athletes/18967,2021-05-13 21:33:38
456,39447,BANBURY Justine,USA,USA,Right,22,https://fie.org/athletes/39447,2021-05-13 21:52:13
457,49691,CHUNG Wan Yin,HKG,"HONG KONG, CHINA",Right,15,https://fie.org/athletes/49691,2021-05-13 21:21:01
458,43550,FU Yingying,CHN,CHINA,Right,20,https://fie.org/athletes/43550,2021-05-13 21:33:44
459,43551,HUANG Qianqian,CHN,CHINA,Left,19,https://fie.org/athletes/43551,2021-05-13 21:33:44
460,37407,KIRIWENNO Voryn Thalya,INA,INDONESIA,Right,23,https://fie.org/athletes/37407,2021-05-13 21:44:12
461,25120,BALLE Susie Agerholm,DEN,DENMARK,Right,45,https://fie.org/athletes/25120,2021-05-13 21:21:09
